c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308      9318
e   9375 12797     4
e   9375 12814     6
e   9375 12819    10
e   9375 12910    43
e   9375 13028    33
e   9375 13090     5
e   9375 13248     5
e   9379  9937     1
e   9380 12575     1
e   9380 12934     1
e   9384 11392     1
e   9384 11864     2
e   9384 11910     6
e   9384 12111     3
e   9384 13248    14
e   9385  9611    33
e   9385  9878     1
e   9385 10106     2
e   9385 10267     3
e   9385 10347    25
e   9385 10683    14
e   9385 10774     1
e   9385 10860     2
e   9385 11290     1
e   9385 11381     1
e   9385 11436     2
e   9385 12188     1
e   9385 12719    34
e   9385 12794    30
e   9385 13210    21
e   9386 11248     2
e   9386 13028     2
e   9387  9894     2
e   9387 10266     2
e   9387 11065     2
e   9387 12261     2
e   9400 12122     1
e   9404 11901     6
e   9404 12159     1
e   9404 12483     6
e   9404 13148     3
e   9404 13216     8
e   9405 10786     9
e   9405 11612     5
e   9405 12389     2
e   9405 12483     9
e   9409 10040     4
e   9410  9709     1
e   9410 10795    21
e   9410 12079    20
e   9421 12084     8
e   9447 10636     5
e   9447 13060     1
e   9453 10054     6
e   9455 13248     1
e   9482 11806     2
e   9504 12483     2
e   9505 10636     1
e   9505 12122     1
e   9505 12483     1
e   9505 13148     1
e   9505 13216     1
e   9525 12483     4
e   9557 11968     3
e   9564  9806     1
e   9564 12894     1
e   9565 11643     1
e   9565 12184     1
e   9568 10284     1
e   9568 10545     5
e   9568 12179     2
e   9589 10493     4
e   9591 11346     1
e   9597 11757    11
e   9611 10347    24
e   9611 12794    32
e   9626 10346     1
e   9626 11163     1
e   9626 11346     2
e   9648 11858     2
e   9659 10636     3
e   9659 11795     6
e   9659 12261     3
e   9667 10328     2
e   9667 10613     1
e   9677 11862     4
e   9688 11589     1
e   9688 12480     1
e   9688 12919     1
e   9695 12178     1
e   9698 11862     1
e   9698 12261     2
e   9700 10026     3
e   9700 11321     2
e   9700 11504     1
e   9700 11826     1
e   9700 12677     2
e   9718 11356     2
e   9718 12147     1
e   9718 12483     1
e   9719 11356     2
e   9754 13064     1
e   9755 10732     1
e   9757 13041     6
e   9760 12962     2
e   9768 11862     1
e   9774  9912     1
e   9783 11346     2
e   9791 12483     1
e   9799 10322     2
e   9799 11683     6
e   9799 13144     2
e   9801 11890     1
e   9806 11304     1
e   9806 12910     2
e   9814 10260    12
e   9814 12122     1
e   9814 12910    15
e   9824 11248     8
e   9824 11396     3
e   9826 10636    16
e   9826 12483     4
e   9826 12587     1
e   9830  9831     2
e   9830 10078     2
e   9847 10452     1
e   9847 13216    19
e   9866 10636     1
e   9866 12910     1
e   9868 11790     1
e   9868 11858     1
e   9878 11290     1
e   9878 11356     1
e   9878 12719     1
e   9893 12868     7
e   9894 10266     2
e   9894 11065     2
e   9894 12261     2
e   9896 11404     2
e   9896 12595     1
e   9902 13055     1
e   9921 12147     1
e   9928 11241     1
e   9928 12567     1
e   9936 13064     2
e   9946 11927     2
e   9946 13144     2
e   9950 12202     2
e   9950 12483     4
e   9950 12621     2
e   9954 11882     1
e   9954 12483     2
e   9970 12649     1
e   9976 11163     1
e   9976 11313     1
e   9976 12122     1
e   9976 12859     1
e   9977 12483     1
e   9999 10491     8
e  10019 12512     1
e  10026 10615     1
e  10026 10700     1
e  10026 11065     5
e  10026 11356     1
e  10026 11862    10
e  10026 11950     6
e  10026 12261     4
e  10026 12398     6
e  10026 12831     5
e  10026 12896     1
e  10026 12910    16
e  10026 13110     9
e  10027 10091     1
e  10027 10125    28
e  10027 10530     6
e  10027 10982     1
e  10027 11339     1
e  10027 11394     4
e  10027 11485     1
e  10027 11864   249
e  10027 12261     6
e  10027 12483    12
e  10027 13210     2
e  10040 10679    25
e  10040 12613     1
e  10040 12875     1
e  10053 11825    37
e  10053 12022     3
e  10053 13136   119
e  10054 12244     1
e  10062 11065     1
e  10062 12820     3
e  10064 11586     1
e  10064 11629     1
e  10064 12038     1
e  10075 13083     3
e  10078 11372     2
e  10078 11910     1
e  10078 12542     5
e  10078 13028     2
e  10079 12867     1
e  10079 13144     1
e  10081 12940     1
e  10087 13134     1
e  10090 10436     6
e  10090 10679     1
e  10090 11403     1
e  10090 11478     8
e  10090 11900     2
e  10090 12051     1
e  10090 12910     3
e  10094 13144     2
e  10101 11356     1
e  10106 10860     2
e  10106 11436     3
e  10110 12483    41
e  10110 12814    10
e  10122 11238     1
e  10122 12910    14
e  10122 13028     6
e  10125 10530     4
e  10125 10916     1
e  10125 11167     2
e  10125 11216     3
e  10125 11464     1
e  10125 11473     2
e  10125 11864   311
e  10125 11901     2
e  10125 12423     2
e  10125 12483    15
e  10125 12663     1
e  10125 13125     2
e  10125 13298     2
e  10127 12706     1
e  10130 10644     2
e  10130 10715     1
e  10130 12261     3
e  10136 13213     1
e  10143 12261     1
e  10161 10679     8
e  10161 10815    14
e  10161 11757     1
e  10164 11248     2
e  10164 13206     2
e  10170 10982     1
e  10170 12066    42
e  10173 12603     1
e  10176 12483    19
e  10195 11065     5
e  10195 11945     1
e  10195 13148     1
e  10205 10401     5
e  10205 11862     1
e  10205 12910    16
e  10211 12123     1
e  10211 12934     1
e  10212 10732     1
e  10215 12122     8
e  10248 10696     1
e  10248 11453     4
e  10254 11204     1
e  10257 11304     1
e  10257 12483     1
e  10260 12910     9
e  10266 10716     1
e  10266 10725     1
e  10266 11065     2
e  10266 11473     1
e  10266 12064     1
e  10266 12261     2
e  10292 11904     1
e  10292 12822     1
e  10299 11436     2
e  10308 11966     4
e  10308 13148    33
e  10323 10636     4
e  10323 11757   299
e  10323 12261     2
e  10327 13028     2
e  10328 10613   156
e  10328 11201     2
e  10338 10781     6
e  10338 11165     1
e  10338 12123     2
e  10339 10982     1
e  10339 12483     1
e  10342 11163     2
e  10346 12530     1
e  10346 13003     1
e  10347 11856     1
e  10347 12794    23
e  10353 11904     1
e  10378 11708     1
e  10387 13135     1
e  10397 10623     5
e  10397 12122     1
e  10397 12934     3
e  10401 10644     1
e  10401 10688     1
e  10401 11944     2
e  10401 12910     2
e  10401 12940     3
e  10401 13144     2
e  10409 12011     1
e  10436 12149     1
e  10436 12423     2
e  10444 11167     1
e  10469 10545     4
e  10491 11946     1
e  10491 12261     1
e  10491 12483    22
e  10491 12963    10
e  10493 11219     1
e  10494 12483     1
e  10511 11805     1
e  10511 12108     1
e  10511 12123     1
e  10516 10688     1
e  10530 11356     1
e  10530 11862     3
e  10530 11897     6
e  10530 12122     1
e  10530 12227     5
e  10530 12476     5
e  10530 12483     2
e  10530 12875     7
e  10530 13110     2
e  10530 13134     1
e  10530 13148     4
e  10536 12261     3
e  10545 10546     1
e  10545 11932     4
e  10545 12785     1
e  10545 13028     1
e  10546 11823     5
e  10546 12785     1
e  10562 11440     1
e  10562 13083     1
e  10579 11862     9
e  10579 12022     1
e  10580 11947     1
e  10584 12214     1
e  10584 12468     1
e  10603 11482     3
e  10603 12934     2
e  10607 11858     2
e  10607 12483     4
e  10609 12483     3
e  10609 12910     3
e  10613 12483     6
e  10615 12894     1
e  10623 10725    26
e  10623 12934     1
e  10625 11346    20
e  10625 12180    31
e  10625 12301     2
e  10625 12819     2
e  10627 12334    22
e  10631 10633     3
e  10632 11441     1
e  10632 13224     1
e  10633 12819     4
e  10636 10688    14
e  10636 10985     1
e  10636 11305     1
e  10636 11360     6
e  10636 11385     6
e  10636 11500     4
e  10636 11825    15
e  10636 11968     7
e  10636 12016    10
e  10636 12141     3
e  10636 12261    10
e  10636 12483    51
e  10636 12674     4
e  10636 12844     6
e  10644 11464     1
e  10653 11795     1
e  10677 10815     3
e  10677 12719     6
e  10677 12962     8
e  10679 10815     8
e  10680 10785     5
e  10680 10858     1
e  10680 10919     1
e  10680 11065     7
e  10680 12261     2
e  10680 12875     5
e  10680 12931     2
e  10680 12953     1
e  10680 13136     6
e  10683 11453     2
e  10683 11500     3
e  10683 12255     2
e  10683 12483    51
e  10683 12719    15
e  10683 13298     3
e  10688 13144     1
e  10697 12483     1
e  10715 11904     1
e  10715 12749     1
e  10716 11968     9
e  10725 11295     2
e  10725 12166     1
e  10725 12184     3
e  10725 12725     8
e  10725 12928     1
e  10732 11204     1
e  10732 12261     4
e  10732 12554     3
e  10732 12910     1
e  10774 13083     1
e  10774 13210     1
e  10781 11165     1
e  10781 12123     2
e  10786 11154     1
e  10795 11864     1
e  10795 12931     1
e  10796 10889     1
e  10797 11372     2
e  10809 11721     1
e  10809 13026     1
e  10813 11239     1
e  10813 13211     3
e  10821 11743     1
e  10821 11904     2
e  10839 13134     3
e  10848 12483     9
e  10848 13216     2
e  10848 13225     2
e  10855 11667     2
e  10855 12855     5
e  10858 11346     2
e  10858 11404     1
e  10858 12103     1
e  10858 12261     1
e  10858 12483     2
e  10858 12781     1
e  10858 12797     1
e  10858 12931     8
e  10858 13210     3
e  10860 11436     2
e  10865 11070     1
e  10868 11539     1
e  10868 12483     5
e  10870 12261     1
e  10870 12483     5
e  10871 11352     1
e  10871 12022    15
e  10892 11148     4
e  10903 11248     2
e  10905 12261     3
e  10908 11183     3
e  10916 10977     1
e  10916 11163     6
e  10916 12123     2
e  10916 12483     6
e  10916 13003     9
e  10916 13037     5
e  10923 12261     1
e  10923 12875     1
e  10926 12910     1
e  10928 11643     1
e  10931 12814     1
e  10934 12962     4
e  10938 11504     1
e  10939 12483     1
e  10955 12306     4
e  10955 12483     5
e  10955 12910     1
e  10977 11897     1
e  10977 12834     7
e  10978 11932     2
e  10978 13148     1
e  10982 11968     2
e  10982 12261     6
e  10982 12483     8
e  10984 12962     1
e  11017 11900     4
e  11018 12301     5
e  11038 12059     1
e  11049 11241     1
e  11050 12147     1
e  11059 13083     6
e  11059 13148     1
e  11065 11213     1
e  11065 11945    13
e  11065 12205     2
e  11065 12261     2
e  11065 12301     3
e  11065 12431     1
e  11065 12831     5
e  11065 12910     2
e  11065 13026     5
e  11065 13201     1
e  11072 12587     1
e  11074 12180     1
e  11077 11947     1
e  11091 12327     2
e  11091 12507     1
e  11101 12822     3
e  11101 13134     1
e  11111 11927     2
e  11111 12483    45
e  11115 12483    20
e  11119 11840     5
e  11119 12483     2
e  11119 13055     3
e  11122 12483    11
e  11122 12530     2
e  11136 11250     1
e  11138 11845     1
e  11151 11549     1
e  11151 11563     1
e  11151 12603     1
e  11154 11346     1
e  11154 12483     1
e  11154 12530     1
e  11154 13248     1
e  11155 11563     1
e  11155 12603     1
e  11155 12934     1
e  11155 12946     1
e  11160 11306     1
e  11160 11862     1
e  11162 11219     5
e  11162 12261     7
e  11162 12398     1
e  11162 12431     1
e  11163 11346     4
e  11163 12122    42
e  11163 12859     1
e  11163 13148     3
e  11165 12123     1
e  11167 12039    15
e  11167 12122     9
e  11180 13026     2
e  11183 11356     3
e  11183 11862     1
e  11183 12149     1
e  11183 12483    16
e  11183 13148     1
e  11190 12855     1
e  11201 12261     3
e  11204 11858     1
e  11208 11968    31
e  11213 12122     1
e  11213 13148     1
e  11216 11864     2
e  11219 12261     1
e  11219 12483     6
e  11220 11861     2
e  11220 12483     9
e  11220 13028     3
e  11223 12150     1
e  11239 13211     1
e  11241 11250     1
e  11248 11396     2
e  11248 11398     1
e  11248 11757    33
e  11248 12483    19
e  11248 12591     1
e  11248 12979     1
e  11248 13011     1
e  11248 13028    75
e  11248 13206     4
e  11250 12097     1
e  11250 12259    23
e  11250 13148     1
e  11269 12776     1
e  11269 13133     6
e  11269 13136     7
e  11287 12022    12
e  11290 12719     1
e  11295 12758     8
e  11303 11304     6
e  11303 12022     4
e  11303 12261     3
e  11303 12483     1
e  11303 13206    19
e  11304 11927     1
e  11304 12400     5
e  11304 12483     5
e  11304 13028    17
e  11304 13144     1
e  11304 13206     4
e  11305 13028     1
e  11306 11862     1
e  11307 12064     1
e  11321 12677     2
e  11321 13055     1
e  11321 13065     1
e  11329 12289     5
e  11329 12483     1
e  11339 11485     4
e  11340 13135     1
e  11346 11710     2
e  11346 11766     2
e  11346 11904    13
e  11346 11968     4
e  11346 12509     4
e  11346 13065    10
e  11346 13144     2
e  11352 12141     3
e  11352 12483    15
e  11356 11540     9
e  11356 11862    33
e  11356 12153     5
e  11356 12180     1
e  11367 11462     4
e  11372 12074    13
e  11372 12122     5
e  11372 12972     1
e  11372 13083     3
e  11372 13148     7
e  11381 12946     1
e  11385 11643     1
e  11385 11743     6
e  11385 12530     5
e  11385 13017     1
e  11392 11397    10
e  11392 11910     1
e  11431 11743     3
e  11438 11440     1
e  11440 13083     1
e  11448 12147     1
e  11448 12188     1
e  11450 11826     1
e  11451 13017     1
e  11453 11500     6
e  11454 12483     5
e  11454 13028     1
e  11462 12725     1
e  11462 13148     1
e  11464 11495     2
e  11464 12122     1
e  11464 12141     1
e  11464 12483     3
e  11464 12844     2
e  11464 12859     3
e  11464 13136     2
e  11472 12772     2
e  11473 12725     5
e  11473 13026     1
e  11478 12483   122
e  11478 12910    11
e  11482 11639     2
e  11493 12972     1
e  11494 13144     1
e  11495 11901     5
e  11495 13144     3
e  11500 11901     1
e  11500 13060     1
