c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     62137
e  10603 11250     2
e  10603 11303     1
e  10603 11482     3
e  10603 11589     1
e  10603 11639     3
e  10603 11643    15
e  10603 11825     6
e  10603 11944     3
e  10603 11962     8
e  10603 11966     3
e  10603 12167     1
e  10603 12261     2
e  10603 12478     1
e  10603 12516     1
e  10603 12583     7
e  10603 12673     2
e  10603 12725     5
e  10603 12743     1
e  10603 12754     1
e  10603 12898    25
e  10603 12910     1
e  10603 12934     2
e  10603 13136     1
e  10603 13175     1
e  10605 11643     1
e  10606 13026     1
e  10606 13224     1
e  10607 11248     1
e  10607 11765     1
e  10607 11858     2
e  10607 12483     4
e  10607 12963     1
e  10607 13136     1
e  10608 11584     1
e  10608 13093     3
e  10608 13144     1
e  10609 11944     1
e  10609 12483     3
e  10609 12910     3
e  10613 10916     1
e  10613 11589     5
e  10613 11763     3
e  10613 11900     1
e  10613 12001     6
e  10613 12022     1
e  10613 12483     6
e  10613 12819     1
e  10613 12962     6
e  10613 12963     1
e  10614 12084     1
e  10615 10625     1
e  10615 10786     1
e  10615 10973     1
e  10615 11115     1
e  10615 11201     1
e  10615 11321     1
e  10615 11589     2
e  10615 12022     3
e  10615 12122     3
e  10615 12483     5
e  10615 12894     1
e  10615 12931     2
e  10616 13144     1
e  10622 11475     1
e  10622 12103     1
e  10622 12137     1
e  10622 12261     1
e  10623 10725    26
e  10623 11162     1
e  10623 11559     1
e  10623 11901     4
e  10623 11947     1
e  10623 12084     4
e  10623 12483     5
e  10623 12819     3
e  10623 12875     2
e  10623 12910     4
e  10623 12934     1
e  10623 13028     4
e  10625 10636     2
e  10625 10725    31
e  10625 11218     1
e  10625 11226     1
e  10625 11346    20
e  10625 11388     2
e  10625 11458    21
e  10625 11864     5
e  10625 11890     1
e  10625 11909     1
e  10625 12179     2
e  10625 12180    31
e  10625 12199    22
e  10625 12301     2
e  10625 12483    14
e  10625 12620     1
e  10625 12794     1
e  10625 12819     2
e  10625 13028     4
e  10625 13119    15
e  10626 12334     1
e  10627 12334    22
e  10627 12480     2
e  10628 12785     3
e  10629 12331     1
e  10631 10633     3
e  10631 11136     1
e  10631 11208     2
e  10631 11702     2
e  10631 11974     1
e  10631 12261     1
e  10631 12483     2
e  10631 12548     3
e  10631 12780     1
e  10631 12875     3
e  10631 12962     1
e  10631 13028     1
e  10631 13125     1
e  10631 13134     1
e  10631 13148     3
e  10631 13175     2
e  10632 10675     1
e  10632 11099     1
e  10632 11441     1
e  10632 12115     1
e  10632 12414     1
e  10632 12844     1
e  10632 13224     1
e  10633 12433     1
e  10633 12819     4
e  10636 10683     3
e  10636 10688    14
e  10636 10703     7
e  10636 10725     7
e  10636 10751     4
e  10636 10800     1
e  10636 10855     1
e  10636 10886     1
e  10636 10928     4
e  10636 10985     1
e  10636 11099    14
e  10636 11151     1
e  10636 11162     8
e  10636 11204     2
e  10636 11227     1
e  10636 11282     2
e  10636 11304     3
e  10636 11305     1
e  10636 11325     4
e  10636 11352     5
e  10636 11360     6
e  10636 11385     6
e  10636 11453     2
e  10636 11464     2
e  10636 11475     5
e  10636 11478     1
e  10636 11482    11
e  10636 11500     4
e  10636 11589     8
e  10636 11632     3
e  10636 11671     4
e  10636 11710     9
e  10636 11757     3
e  10636 11825    15
e  10636 11858     1
e  10636 11864     3
e  10636 11910     2
e  10636 11968     7
e  10636 12001     6
e  10636 12008     1
e  10636 12015    35
e  10636 12016    10
e  10636 12022     4
e  10636 12084     7
e  10636 12103     1
e  10636 12111     6
e  10636 12141     3
e  10636 12147     1
e  10636 12261    10
e  10636 12334    31
e  10636 12358     2
e  10636 12418     1
e  10636 12479     1
e  10636 12480    12
e  10636 12483    51
e  10636 12500     1
e  10636 12530     6
e  10636 12589     1
e  10636 12633     1
e  10636 12673     2
e  10636 12674     4
e  10636 12794     1
e  10636 12814     1
e  10636 12844     6
e  10636 12879     2
e  10636 12910     9
e  10636 12934     4
e  10636 12940     1
e  10636 12941     1
e  10636 12951     1
e  10636 12962     6
e  10636 12963     8
e  10636 13028    14
e  10636 13048     1
e  10636 13144    12
e  10636 13216     1
e  10636 13224     1
e  10642 11582     1
e  10642 12479     1
e  10643 12483     1
e  10643 12767     1
e  10643 13022     1
e  10644 10928     1
e  10644 11464     1
e  10644 11612    11
e  10644 11639     1
e  10644 11873     1
e  10644 11901     4
e  10644 11966     1
e  10644 12261     2
e  10644 12875     4
e  10644 12963     5
e  10647 10658     1
e  10650 11742     1
e  10651 12022     4
e  10653 11795     1
e  10654 11304     2
e  10656 12483     7
e  10660 11738     1
e  10664 11624     1
e  10664 11755     1
e  10666 10786     1
e  10666 10871     1
e  10666 11319     1
e  10666 11716     1
e  10666 12556     1
e  10666 12805     1
e  10666 12860     1
e  10666 12963     1
e  10667 11409     1
e  10667 13153     1
e  10668 10786     1
e  10668 10871     1
e  10671 11944     5
e  10672 13216     1
e  10673 11498     1
e  10677 10730     5
e  10677 10815     3
e  10677 11250     1
e  10677 11363     1
e  10677 12022     4
e  10677 12084     3
e  10677 12210     9
e  10677 12261     2
e  10677 12381     5
e  10677 12483    36
e  10677 12613     2
e  10677 12719     6
e  10677 12962     8
e  10679 10815     8
e  10679 11215     3
e  10679 11385     1
e  10679 11864     2
e  10679 11916     4
e  10679 11947     3
e  10679 12022     3
e  10679 12483    24
e  10679 12613     3
e  10679 12899     1
e  10679 12910     2
e  10679 12962     1
e  10679 12963     3
e  10679 13006     2
e  10679 13028     2
e  10680 10785     5
e  10680 10858     1
e  10680 10919     1
e  10680 11054     2
e  10680 11065     7
e  10680 11825     4
e  10680 12122     3
e  10680 12206     1
e  10680 12240     3
e  10680 12261     2
e  10680 12483     2
e  10680 12606     1
e  10680 12875     5
e  10680 12910     3
e  10680 12931     2
e  10680 12953     1
e  10680 12962     2
e  10680 13136     6
e  10683 11162     1
e  10683 11204     1
e  10683 11210     2
e  10683 11292     1
e  10683 11304     4
e  10683 11453     2
e  10683 11478     2
e  10683 11500     3
e  10683 11757    14
e  10683 11820     1
e  10683 11825     3
e  10683 11836     2
e  10683 11863     2
e  10683 11864    10
e  10683 11910     2
e  10683 12001     8
e  10683 12230     1
e  10683 12255     2
e  10683 12334     1
e  10683 12468     2
e  10683 12483    51
e  10683 12589     2
e  10683 12719    15
e  10683 12720     1
e  10683 12910     1
e  10683 13006     3
e  10683 13147     1
e  10683 13205     2
e  10683 13298     3
e  10688 10965     3
e  10688 11490     3
e  10688 11495     1
e  10688 11589     1
e  10688 11611     1
e  10688 12963     2
e  10688 13144     1
e  10688 13175     1
e  10690 13100     6
e  10696 10723     2
e  10697 10948     2
e  10697 11490     3
e  10697 12483     1
e  10699 10741     2
e  10699 11612     2
e  10700 11352     1
e  10700 11356     2
e  10700 11729     2
e  10700 12306     2
e  10700 12483     1
e  10700 13121     2
e  10700 13175     1
e  10701 10880     1
e  10701 11901     1
e  10702 11738     2
e  10702 11901     3
e  10702 12537     1
e  10702 12579     1
e  10703 10858     3
e  10703 11057     1
e  10703 11478     9
e  10703 11646     8
e  10703 11763     1
e  10703 12022     9
e  10703 12064     1
e  10703 12075     1
e  10703 12122     3
e  10703 12483    31
e  10703 12844    29
e  10703 12910    20
e  10703 12934     1
e  10703 12963     4
e  10703 13148    13
e  10705 10984     1
e  10705 11051     1
e  10705 11346     1
e  10705 11563    26
e  10705 11589     2
e  10705 11904     6
e  10705 12066     2
e  10705 12158     1
e  10705 12163     1
e  10705 12255     1
e  10705 12301     1
e  10705 12483    13
e  10705 12844     6
e  10705 12910    14
e  10705 13147     1
e  10705 13148     1
e  10705 13151     2
e  10705 13184     1
e  10705 13216     3
e  10710 10773     1
e  10711 12645     1
e  10713 13136     2
e  10715 11152     1
e  10715 11201     1
e  10715 11862     1
e  10715 11900     1
e  10715 11904     1
e  10715 12334     1
e  10715 12749     1
e  10716 11901     1
e  10716 11968     9
e  10716 12184     4
e  10716 12244     2
e  10716 13144     2
e  10718 11901     1
e  10718 11968     1
e  10719 11612     1
e  10723 12898     7
e  10725 11026     2
e  10725 11204     6
e  10725 11295     2
e  10725 11303     2
e  10725 11356     3
e  10725 11446     2
e  10725 11540     1
e  10725 11559     1
e  10725 11589     4
e  10725 11649     2
e  10725 11710     1
e  10725 11836     3
e  10725 11873     1
e  10725 11900     1
e  10725 11910     1
e  10725 11968     2
e  10725 12001     1
e  10725 12149     1
e  10725 12153     1
e  10725 12166     1
e  10725 12180     2
e  10725 12184     3
e  10725 12468    16
e  10725 12476     2
e  10725 12483    30
e  10725 12509     2
e  10725 12530     3
e  10725 12677     1
e  10725 12725     8
e  10725 12746     2
e  10725 12910     7
e  10725 12928     1
e  10725 12962     3
e  10725 12965     1
e  10725 12966     1
e  10725 12971     1
e  10725 13136     2
e  10725 13206     2
e  10727 12623     1
e  10729 13136     3
e  10730 10987     1
e  10730 11201     1
e  10730 11220     5
e  10730 11340     1
e  10730 12001     4
e  10730 12051     1
e  10730 12141     1
e  10730 12145     2
e  10730 12261     5
e  10730 12483     8
e  10730 13133     1
e  10731 11397     1
e  10732 10821     3
e  10732 10982     2
e  10732 11204     1
e  10732 11346     2
e  10732 11601     2
e  10732 11817     1
e  10732 11862     3
e  10732 11901     3
e  10732 12011     4
e  10732 12022     2
e  10732 12039     2
e  10732 12122     2
e  10732 12141     1
e  10732 12168     3
e  10732 12214     3
e  10732 12261     4
e  10732 12468     2
e  10732 12483     5
e  10732 12554     3
e  10732 12910     1
e  10732 12963     2
e  10732 13134     1
e  10732 13136     4
e  10732 13144     2
e  10738 11710     1
e  10741 11163     2
e  10745 11385     1
e  10745 12962     1
e  10747 11472     1
e  10748 12011     1
e  10751 11155     1
e  10751 12064     1
e  10751 12719     1
e  10758 12284     1
e  10759 11589     1
e  10760 12196     2
e  10764 12022     2
e  10764 12819     1
e  10765 11478     3
e  10765 11900     3
e  10765 11966     1
e  10765 12483     3
e  10765 12963     5
e  10767 12485     1
e  10767 13267    53
e  10769 11560     1
e  10769 12215     1
e  10769 12910     1
e  10774 12483     3
e  10774 13019     2
e  10774 13083     1
e  10774 13134     1
e  10774 13138     1
e  10774 13148     2
e  10774 13210     1
e  10775 11612     1
e  10780 10786     1
e  10781 11136     1
e  10781 11165     1
e  10781 12038     2
e  10781 12123     2
e  10782 12345     2
e  10785 11464     1
e  10786 10796     1
e  10786 10823     1
e  10786 10973     1
e  10786 11154     1
e  10786 11163     1
e  10786 11200     1
e  10786 11444     3
e  10786 11611     1
e  10786 11950     1
e  10786 12108     1
e  10786 12115     1
e  10786 12266     1
e  10786 12282     1
e  10786 12483     2
e  10786 12743     2
e  10786 12860     1
e  10786 12962     1
e  10790 11589     2
e  10790 11757     5
e  10790 12797    16
e  10791 10813     1
e  10791 11248     1
e  10792 12797     1
e  10793 12509     1
e  10795 11162     2
e  10795 11864     1
e  10795 12248     3
e  10795 12931     1
e  10796 10889     1
e  10797 11372     2
e  10797 12261     3
e  10797 13148     2
e  10801 11864     1
e  10803 11055     2
e  10803 12396     1
e  10803 12701     2
e  10804 11204     2
e  10804 11303     3
e  10804 11947     1
e  10804 12598     1
e  10808 11901     2
e  10808 12261     1
e  10809 10929     1
e  10809 10930     1
e  10809 11490     1
e  10809 11721     1
e  10809 12840     1
e  10809 13026     1
e  10812 11162     1
e  10813 11239     1
e  10813 11248     1
e  10813 11581     7
e  10813 12261     2
e  10813 12345     4
e  10813 12869     1
e  10813 13211     3
e  10813 13268    13
e  10815 12719     4
e  10817 12111     1
e  10818 12483     3
e  10820 12483     1
e  10821 11611     1
e  10821 11612     2
e  10821 11743     1
e  10821 11757    17
e  10821 11904     2
e  10821 12334     1
e  10821 12417     1
e  10821 12819     1
e  10821 12910     2
e  10821 13028     1
e  10823 11167     1
e  10823 11346     1
e  10823 12962     1
e  10828 11250     2
e  10828 11433     2
e  10835 11863     2
e  10837 12910     1
e  10839 10916     1
e  10839 11321     1
e  10839 12483     2
e  10839 13078     1
e  10839 13134     3
e  10846 11304     2
e  10848 10978     2
e  10848 11520     2
e  10848 11624     1
e  10848 12483     9
e  10848 13216     2
e  10848 13225     2
e  10851 11478     1
e  10851 11589     1
e  10851 11900     1
e  10851 12032     1
e  10852 12141     1
e  10852 12963     2
e  10855 11667     2
e  10855 12483     2
e  10855 12855     5
e  10855 13224     1
e  10858 11238     3
e  10858 11346     2
e  10858 11404     1
e  10858 11947     1
e  10858 12103     1
e  10858 12143     1
e  10858 12261     1
e  10858 12483     2
e  10858 12781     1
e  10858 12797     1
e  10858 12931     8
e  10858 13136     1
e  10858 13210     3
e  10860 11436     2
e  10862 12483     1
e  10865 11070     1
e  10865 11862     4
e  10865 12123     5
e  10868 11539     1
e  10868 12483     5
e  10870 11612     6
e  10870 12261     1
e  10870 12483     5
e  10870 12548     4
e  10871 10875     1
e  10871 11065     1
e  10871 11352     1
e  10871 11890     6
e  10871 11948     1
e  10871 12022    15
e  10871 12719     1
e  10874 12483     1
e  10875 12483     1
e  10877 13048     2
e  10882 11498     1
e  10884 10888     1
e  10886 11304     3
