c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     26943
e   7190  8235     5
e   7198  7201     4
e   7201  7787     1
e   7201  7976     1
e   7201  8245     8
e   7201  8529     2
e   7201  8897    11
e   7201  8992     2
e   7201  8996     4
e   7201  9158     4
e   7201  9250     5
e   7201 10189     1
e   7201 11290     1
e   7201 11304     1
e   7201 11646     1
e   7201 12022    14
e   7201 12141     1
e   7201 12261     3
e   7201 12548     4
e   7201 12772     3
e   7201 12909     4
e   7201 12910     1
e   7201 12934     3
e   7201 13028     1
e   7201 13148     2
e   7203  9158     1
e   7205  7362     1
e   7205  7745     1
e   7205  8837     1
e   7205  9157     1
e   7205 10131     2
e   7205 12122     1
e   7205 12389     1
e   7206  7359     4
e   7206  7389     1
e   7206  7585     2
e   7206  8030     1
e   7206  8070     1
e   7206  8245     3
e   7206  8996     1
e   7206  9158     1
e   7206  9270     2
e   7206  9505     3
e   7206 10131     5
e   7206 10322     1
e   7206 10786     1
e   7206 10796     1
e   7206 10965     1
e   7206 11532     4
e   7206 12122     1
e   7206 12483    12
e   7206 12512     3
e   7206 13037     1
e   7206 13148     4
e   7206 13216     4
e   7207  7657     1
e   7207  8863    27
e   7207  8895     1
e   7207  8992     6
e   7207  8996     4
e   7207  9405     1
e   7207 11636     5
e   7207 13206     2
e   7211 13148     1
e   7213  7391     1
e   7213 11295     6
e   7215  8146     5
e   7215  8194     2
e   7215  9375     2
e   7215 10027     4
e   7215 11115     4
e   7215 11352     1
e   7215 11431     8
e   7215 11916     3
e   7215 12261     1
e   7215 12433     1
e   7215 12483     3
e   7217  7236     1
e   7217  7640     1
e   7217  9957     1
e   7217 12958     1
e   7220  7382     3
e   7220  7400    98
e   7220  7457     1
e   7220  7541     1
e   7220  7543     4
e   7220  7590     1
e   7220  7948     1
e   7220  8189     3
e   7220  8216    10
e   7220  8245     2
e   7220  8291     1
e   7220  8328     4
e   7220  8444     1
e   7220  8870     7
e   7220  8996     2
e   7220  9034     1
e   7220  9240     1
e   7220  9471    10
e   7220  9757     4
e   7220  9922     1
e   7220 10087     1
e   7220 10347     3
e   7220 10725     2
e   7220 10916     2
e   7220 10927     1
e   7220 10982     3
e   7220 11017     4
e   7220 11065     3
e   7220 11066     1
e   7220 11304     3
e   7220 11464     8
e   7220 11611     3
e   7220 12122     5
e   7220 12261     3
e   7220 12962     1
e   7220 13003     2
e   7220 13136     3
e   7220 13148     1
e   7220 13175     3
e   7222 11169     2
e   7234  8245     1
e   7234  8312     1
e   7234 10011     1
e   7236  8582     1
e   7236 11612     1
e   7236 13279     1
e   7239  9561     1
e   7239 12509     1
e   7244  7365     1
e   7244  8063     1
e   7244  8261     3
e   7244  8308     1
e   7244  8541     2
e   7244  8999     5
e   7244  9363     1
e   7244 10274     1
e   7244 10336     1
e   7244 10481     1
e   7244 10882     1
e   7244 11854     1
e   7244 12117     1
e   7244 13227     2
e   7246 11207     1
e   7248 11836     3
e   7252  8897     1
e   7252 12956     1
e   7254  8897     2
e   7254 12394     1
e   7255  7434     1
e   7255 11248     1
e   7255 12591     1
e   7273  8529     1
e   7273 12141     3
e   7277  7359     1
e   7277 11713     1
e   7281  7646     7
e   7281  7943     1
e   7281  9077     1
e   7281 10397     1
e   7281 10962     1
e   7283 13055     1
e   7288  8245     1
e   7288  9158     3
e   7288 13055     5
e   7290 10173     6
e   7292 11248     1
e   7299  9210     1
e   7304 11436     2
e   7310 13100     1
e   7311 12875     1
e   7316 11204     3
e   7316 11646     1
e   7316 12022    16
e   7349  7457     2
e   7349  7992     3
e   7349  8481     1
e   7349  8529    17
e   7349  8531     1
e   7349  8786     1
e   7349  8794     9
e   7349  8894     1
e   7349  9447     3
e   7349  9718     2
e   7349  9881     1
e   7349 10982     1
e   7349 11356     4
e   7349 11613     7
e   7349 11757    11
e   7349 11963     1
e   7349 12122     1
e   7349 12141     2
e   7349 12153     1
e   7349 12483     4
e   7349 12955     2
e   7349 13148     1
e   7350  8245     1
e   7350  9210     1
e   7350  9256     8
e   7350 11346     1
e   7351  7359     1
e   7351  7862    12
e   7351  9847     1
e   7351 11900     1
e   7351 11927     9
e   7351 12483    13
e   7359  7382     2
e   7359  7543     2
e   7359  7740     8
e   7359  7862     1
e   7359  8146     3
e   7359  8235     8
e   7359  8245     7
e   7359  8264     1
e   7359  8465     1
e   7359  8531     7
e   7359  8541     3
e   7359  8598     1
e   7359  8940     1
e   7359  8992     5
e   7359  8996     3
e   7359  9078     1
e   7359  9158     5
e   7359  9205     2
e   7359  9210     2
e   7359  9255     5
e   7359  9313     6
e   7359  9544     1
e   7359  9960     1
e   7359 10136     2
e   7359 10202     1
e   7359 10725     1
e   7359 10868     2
e   7359 11013     3
e   7359 11329     1
e   7359 11417     4
e   7359 11464     1
e   7359 11695     3
e   7359 11713     1
e   7359 11854     2
e   7359 11862     5
e   7359 11891     1
e   7359 11900     1
e   7359 11904     1
e   7359 11927     1
e   7359 12001     3
e   7359 12141     1
e   7359 12147     1
e   7359 12184     1
e   7359 12261     3
e   7359 12289     5
e   7359 12306     1
e   7359 12483    34
e   7359 12934     2
e   7359 13019     1
e   7359 13136     1
e   7359 13144     8
e   7360  8529     5
e   7360  8996     4
e   7360 10677    14
e   7360 12663     6
e   7360 12725     1
e   7360 12860     1
e   7362  7457     2
e   7362  8317     1
e   7362  8598     1
e   7362  8940     1
e   7362  8996     6
e   7362  9157     4
e   7362  9176     5
e   7362  9477    17
e   7362  9903     1
e   7362  9957     1
e   7362  9972     1
e   7362 11072     1
e   7362 11968     4
e   7362 12261     4
e   7362 12587     1
e   7362 12589     1
e   7362 13094     1
e   7363 10821     1
e   7364  8169     1
e   7365  7683     1
e   7365  8541     1
e   7365  9212     4
e   7365  9493     1
e   7365  9926     1
e   7365 10131     1
e   7365 10786     1
e   7365 12180     1
e   7366  7945     4
e   7366 10266     2
e   7366 11435     1
e   7366 11721     1
e   7366 12214     1
e   7370 13216     1
e   7373  7457     1
e   7373 11738     1
e   7376  7967     3
e   7376 10511     3
e   7376 10530     1
e   7376 11440     1
e   7376 12022     1
e   7376 12962     1
e   7379 10511     1
e   7379 11352     1
e   7382  7775     3
e   7382  8150     5
e   7382 10868     8
e   7382 11163     5
e   7382 11539     1
e   7382 12483     7
e   7382 12910     3
e   7382 13028     5
e   7386  8615     1
e   7386 10053     1
e   7386 10908     1
e   7386 12673     1
e   7388  7489     2
e   7388  7541     2
e   7388  7716    18
e   7388  7740    12
e   7388  7879     4
e   7388  7892     1
e   7388  8121    10
e   7388  8243     3
e   7388  8291     2
e   7388  8809     3
e   7388  8897     1
e   7388  8996     4
e   7388  9088     1
e   7388  9104     7
e   7388  9158     5
e   7388  9167     1
e   7388  9210    18
e   7388  9666     1
e   7388  9878     3
e   7388 10026     7
e   7388 10469     2
e   7388 10603     1
e   7388 10623     1
e   7388 10636     3
e   7388 10881     1
e   7388 11356     2
e   7388 11540     1
e   7388 11646    23
e   7388 11858     2
e   7388 11862     2
e   7388 12001     4
e   7388 12022     8
e   7388 12122     3
e   7388 12153     9
e   7388 12163     1
e   7388 12306     4
e   7388 12345     2
e   7388 12483    27
e   7388 12962     5
e   7388 12963     8
e   7388 13121    29
e   7388 13136     1
e   7388 13248    17
e   7388 13251     1
e   7391  8529     7
e   7391  8992     3
e   7391  9034     1
e   7391  9418     1
e   7391  9426     1
e   7391  9568     1
e   7391 10090     1
e   7391 10683     1
e   7391 11136     1
e   7391 11295     1
e   7391 11304     1
e   7391 12483     1
e   7392  7700     1
e   7392  8245     1
e   7392  8529     2
e   7392  9238     1
e   7392  9254     6
e   7392  9482     2
e   7392  9714     1
e   7392 10416     2
e   7392 10603     2
e   7392 10607     2
e   7392 10865     1
e   7392 11070     1
e   7392 12053     1
e   7393 10636     1
e   7396 12483     3
e   7399 11464     4
e   7400  7541     1
e   7400  7543     4
e   7400  7709     2
e   7400  7721    12
e   7400  7948     1
e   7400  8189     3
e   7400  8216    10
e   7400  8245     3
e   7400  8264     2
e   7400  8328     4
e   7400  8387     1
e   7400  8394     1
e   7400  8870     8
e   7400  8996     2
e   7400  9077     1
e   7400  9238     3
e   7400  9240     1
e   7400  9496     1
e   7400  9718     1
e   7400 10053     2
e   7400 10232     1
e   7400 10248     7
e   7400 10292     1
e   7400 10308     3
e   7400 10631     4
e   7400 10725     1
e   7400 10892     4
e   7400 10916     6
e   7400 10982     7
e   7400 11013     4
e   7400 11017     8
e   7400 11065     1
e   7400 11066     1
e   7400 11163     1
e   7400 11167    16
e   7400 11258     1
e   7400 11361     1
e   7400 11372     1
e   7400 11449     1
e   7400 11464    14
e   7400 11611     1
e   7400 11695     3
e   7400 12001     6
e   7400 12022     7
e   7400 12039    15
e   7400 12122    11
e   7400 12141     2
e   7400 12143     1
e   7400 12147     2
e   7400 12261     4
e   7400 12301     5
e   7400 12419     7
e   7400 12483     2
e   7400 12962     2
e   7400 13136     7
e   7400 13148    13
e   7402  7506     3
e   7402 11795     2
e   7402 12483     2
e   7404  8121     1
e   7410 11248     1
e   7412 10053     2
e   7413  7454     3
e   7413 11248     3
e   7414  9376     1
e   7415  7882     1
e   7420 10007    12
e   7420 12153    15
e   7422  9162     1
e   7422 12483     1
e   7434  7993     1
e   7434  9385     1
e   7435 10511     1
e   7437  9197     4
e   7437  9221     6
e   7442  7573     1
e   7453  8560     1
e   7453 10027     1
e   7454  7457     1
e   7454  7967     1
e   7454  8456     1
e   7454  8530     1
e   7454  8531     1
e   7454  8598     1
e   7454  8643     1
e   7454  9157     1
e   7454  9385     1
e   7454  9404     1
e   7454  9659     1
e   7454  9826     2
e   7454 10070     1
e   7454 11138     3
e   7454 11248     6
e   7454 11296     1
e   7454 11352     1
e   7454 12725     1
e   7454 13125     2
e   7455  7991     1
e   7457  7590     1
e   7457  7622     2
e   7457  7745     6
e   7457  7899    18
e   7457  7902     3
e   7457  7918     4
e   7457  7991     2
e   7457  8135     8
e   7457  8146     4
e   7457  8150     1
e   7457  8229     1
e   7457  8261     8
e   7457  8387     1
e   7457  8530     1
e   7457  8541     1
e   7457  8615     2
e   7457  8643     1
e   7457  8738     1
e   7457  8845     2
e   7457  8874     5
e   7457  8999     6
e   7457  9157     1
e   7457  9254     1
e   7457  9385     3
e   7457  9405     1
e   7457  9806     1
e   7457  9872     1
e   7457  9922     1
e   7457 10070     1
e   7457 10093     1
e   7457 10102     4
e   7457 10329     1
e   7457 10545    11
e   7457 10716     1
e   7457 10775     1
e   7457 10786     6
e   7457 10889     1
e   7457 10906     5
e   7457 10916     1
e   7457 10928     1
e   7457 11038     1
e   7457 11300     4
e   7457 11304     1
e   7457 11417    64
e   7457 11444     6
e   7457 11612     2
e   7457 11710     1
e   7457 11763     1
e   7457 11900     1
e   7457 11933     1
e   7457 12001    10
e   7457 12064     1
e   7457 12141    11
e   7457 12143     2
e   7457 12150     1
e   7457 12185     1
e   7457 12199     2
e   7457 12261     8
e   7457 12483    39
e   7457 12595     1
e   7457 12611     1
e   7457 12719     3
e   7457 12776     3
e   7457 12805     1
e   7457 12962     8
e   7457 13003     1
e   7457 13093     1
e   7457 13144    12
e   7476  7577     2
e   7477 10725     1
e   7477 12483     2
e   7478 10511     1
e   7489  7878     1
e   7489  8150     1
e   7489 10436     1
e   7489 10889     1
e   7489 11091     1
e   7489 12345     2
e   7489 12853     1
e   7489 13259     2
e   7494  7736     4
e   7494  9338     2
e   7494 10116    14
e   7494 11165     1
e   7494 11795     2
e   7494 12000     2
e   7495  7772     3
e   7495 10847     3
e   7497  8773     5
e   7497 12951     6
e   7497 13134     1
e   7499  8531     1
e   7499 10767    11
e   7502  8060     4
e   7502  9158     2
e   7502  9212     1
e   7502  9368     1
e   7502 10308     3
e   7502 10725     2
e   7502 10928     1
e   7502 11904     1
e   7502 12166     1
e   7502 12261     2
e   7502 12946    43
e   7502 12962     1
e   7504  8243     1
e   7504  9165     1
e   7504  9210     1
e   7504 10026     2
e   7504 10603     3
e   7504 11864     2
e   7504 12483     6
e   7506  7740     6
e   7506  7912     1
e   7506  8531     1
e   7506  8916     3
e   7506  8992     7
e   7506  8993     1
e   7506  8996     2
e   7506  9192     6
e   7506  9270     1
e   7506  9375     2
e   7506 10002     2
e   7506 10308     5
e   7506 10530     1
e   7506 10631     2
e   7506 10732     4
e   7506 10965     2
e   7506 11018     3
e   7506 11065     7
e   7506 11478     4
e   7506 11494     1
e   7506 11795     2
e   7506 12022     6
e   7506 12122     6
e   7506 12301     5
e   7506 12306     1
e   7506 12483    12
e   7506 13148     7
e   7507  8531     2
e   7507  8618     1
e   7507  8669     1
e   7507  9077     1
e   7507 10636     2
e   7507 11248     1
e   7507 11352     1
e   7507 11955     2
e   7508 10928     1
e   7508 13144     1
e   7511  9404     1
e   7511 11646    14
e   7511 11900     2
e   7511 11927     2
e   7511 12261     4
e   7514  9263     1
e   7514 12008     1
e   7514 12892     1
e   7516  8531     1
e   7516 13110    40
e   7517 11757     1
e   7523  8702     1
e   7523  8964     1
e   7523 11641     1
e   7523 12345     1
e   7523 12483     2
